rung,Cre,Cim,Cabs
98,0.0034634011937126744,0.0,0.0034634011937126744
99,0.0036340785031223084,0.0,0.0036340785031223084
100,0.003341704539208364,0.0,0.003341704539208364
101,0.0034892037959312542,0.0,0.0034892037959312542
102,0.0030022236752684983,0.0,0.0030022236752684983
103,0.0030665076254048893,0.0,0.0030665076254048893
104,0.002523766553718161,0.0,0.002523766553718161
105,0.002580384221157141,0.0,0.002580384221157141
106,0.0022036545067415695,0.0,0.0022036545067415695
107,0.00241604005132334,0.0,0.00241604005132334
108,0.0017558018052255394,0.0,0.0017558018052255394
109,0.002057691054027568,0.0,0.002057691054027568
110,0.001265656831204278,0.0,0.001265656831204278
111,0.001547227548727807,0.0,0.001547227548727807
112,0.0005692735751778954,0.0,0.0005692735751778954
113,0.0008507083736984871,0.0,0.0008507083736984871
114,-0.0003754963673177676,0.0,0.0003754963673177676
115,4.150973767002539e-5,0.0,4.150973767002539e-5
116,-0.001789458797746987,0.0,0.001789458797746987
117,-0.0015187684224659485,0.0,0.0015187684224659485
118,-0.0027129469137321034,0.0,0.0027129469137321034
119,-0.0031210119116498168,0.0,0.0031210119116498168
